"","L2","L4","L6","L8","U2","U4","U6","U8","T2","T4","T6","T8"
"YDR330W",858.477444699143,606.649201698618,435.835222395552,744.572622273438,6.31800543095747,11.1666450997149,4.0440804772015,4.16066644630544,15.2240396541456,14.828909505409,26.6249408631178,30.5704102273919
"YDR106W",45.7533560989725,31.2846000875969,41.1917435800675,48.7103584664866,0,0.656861476453815,0,0,8.05978569925357,8.5851581347105,4.52121637298227,9.17112306821756
"YDL178W",3195.91205803613,2704.07760757142,2019.72420134524,2857.21045519134,310.845867203107,652.263446118638,229.934861418028,298.643391590369,1353.14846573024,970.122869222286,657.962571612614,733.078437252857
"YDR484W",895.401205761471,704.583601972834,435.835222395552,816.942297709361,2.52720217238299,4.59803033517671,0.577725782457357,0.924592543623432,89.5531744361508,49.169542044251,46.2168784793743,57.4723712274967
"YDR308C",915.468467208389,772.593602163262,357.43803300123,761.273316604805,12.0042103188192,23.6470131523373,8.08816095440299,10.6328142516695,68.9559443158361,88.1929881111169,72.0882832803284,78.8716583866711
"YDL192W",5213.47452390924,5085.78781424021,3724.53087919126,5462.51877088457,489.013620356108,1141.62524607673,530.352268295853,795.611883787963,2171.66448007666,1445.42844231671,1396.80468056413,1719.27987118852
"YDL202W",1561.63428579914,1326.19500371335,981.95801631193,1351.3645163131,73.2888629991066,162.244784684092,38.7076274246429,55.9378488892176,274.032713774622,153.752377503452,157.865805023297,181.588236750708
"YDR146C",674.661329845376,477.430201336805,313.588757577288,553.906361990333,2.52720217238299,2.62744590581526,1.73317734737207,1.38688881543515,17.9106348872302,10.1460959773851,23.485207270769,19.5650625455308
"YDR241W",285.356457775171,243.475800681732,160.780676554457,210.150403669699,24.6402211807341,44.6665803988594,15.0208703438913,9.70822170804604,94.0308331579584,41.3648528308779,53.1242923825416,48.3012481592792
"YDL158C",102.343033379281,104.735400293259,66.438296096883,80.7200226016063,22.7448195514469,32.8430738226908,15.5985961263486,22.1902210469624,72.5380712932822,48.3890731229137,35.2906055780005,40.9643497047051
"YDL185W",11942.8299775186,10349.7618289793,7021.19913151859,10831.791998419,2174.02566879246,5617.47934663303,1821.56939208805,2533.84586580002,5746.6272035678,3938.24617706811,2701.17560416952,3661.723737037
"YDR251W",1115.73973644863,858.286202403201,689.629513485645,1123.12169378442,9.4770081464362,3.94116885872289,4.0440804772015,0.924592543623432,24.1793570977607,32.7796946961674,38.8071072014311,63.5864532729751
"tL(UAA)D",0,0,0,0,0,0,0,0,0,0,0,0
"YDR192C",333.517885247774,202.669800567475,183.369697227397,233.809720639136,0.631800543095747,0,0,0,11.6419126766996,3.12187568534927,6.90741390316735,3.05704102273919
"YDR368W",1238.55137650377,1092.24060305827,871.670444791105,1351.3645163131,86.5566744041173,237.126992999827,43.3294336843017,67.9575519563222,217.614213879847,189.653947884968,159.498466491319,228.666668500891
"YDR494W",2722.7260331178,2202.16380616606,1492.20413033599,2139.08059894257,152.895731429171,533.371518880498,89.5474962808903,129.44295610728,745.977943053136,540.084493565424,412.937762065714,451.219254956304
"YDR399W",5577.09330132739,4692.69001313953,2690.75099192376,3557.24789258113,90.3474776626918,207.568226559406,32.9303696000693,50.8525898992888,773.739427128343,565.839967969555,420.975480062127,437.156866251704
"YDR070C",87.4932599085615,111.536400312302,46.5068072678181,79.3282980739924,0.631800543095747,7.22547624099197,0,1.84918508724686,6.26872221053056,4.68281352802391,6.02828849730969,4.8912656363827
"YDR138W",936.739764342122,689.62140193094,566.054282745443,805.808501488449,0.631800543095747,4.59803033517671,0,1.84918508724686,59.1050951278595,34.340632538842,42.5747875122497,52.581105591114
"YDR031W",680.681508279451,828.361802319413,418.561265410363,609.575343094889,50.5440434476597,147.136970725655,28.3085633404105,30.5115539395733,342.093126346096,239.603958850557,139.52976084398,147.960785500577
"YDR255C",555.060451621746,466.548601306336,271.068248075283,471.794614861113,3.79080325857448,3.28430738226908,0,3.69837017449373,27.7614840752068,19.511723033433,30.6437998613242,32.4046348410354
"YDL060W",5184.57766742568,3714.70621040118,2421.01150977042,3654.66860951411,46.1214396459895,88.0194378448112,29.4640149053252,38.3705905603724,620.603498842525,454.232912218319,342.230961566019,472.618542115479
"YDR048C",0,1.36020000380856,0,4.17517358284171,0,0,0,0,0,0,0,0
"YDR067C",439.071680458561,348.211200974991,213.931313431963,392.46631678712,2.52720217238299,4.59803033517671,0,0.924592543623432,41.1944602406294,41.3648528308779,35.2906055780005,48.3012481592792
"YDR126W",64.6165818590753,57.1284001599595,35.8766798923168,69.5862263806951,0,1.31372295290763,0,0,0,1.56093784267464,1.00471474955161,1.83422461364351
"YDR315C",280.941660256849,217.63200060937,134.205358115704,208.758679142085,16.4268141204894,17.735259864253,6.93270938948828,4.16066644630544,63.5827538496671,36.6820393028539,27.1272982378936,33.6274512501311
"YDL126C",8490.85966341985,9196.31222574967,3971.68134067166,9118.57910492629,856.089735894737,3024.19023759336,521.108655776536,960.189356552934,2365.9948686031,2582.57166070518,1179.15834794251,2161.93941128115
"YDR262W",742.08732830702,482.871001352039,407.931138034862,435.609777143151,1.89540162928724,5.25489181163052,0.577725782457357,0.924592543623432,20.5972301203147,10.9265648987225,28.5087810185271,26.290552795557
"tQ(UUG)D3",0,0,0,0,0,0,0,0,1.79106348872302,0,0,0
"YDR345C",184.217460082705,171.385200479879,74.4108916285089,118.296584847182,2.52720217238299,5.91175328808434,0,2.31148135905858,11.6419126766996,9.36562705604782,6.90741390316735,13.4509805000524
"YDR079W",436.663609084931,402.619201127334,326.876416796664,463.444267695429,8.21340706024471,49.9214722104899,6.35498360703092,17.1049620570335,51.045309428606,56.9742312576242,41.821251450086,67.2549025002621
"YDR433W",91.5067121979451,36.7254001028311,39.8629776581298,68.1945018530812,0,0,1.15545156491471,1.84918508724686,1.79106348872302,3.12187568534927,3.26532293604275,2.44563281819135
"YDL144C",1145.84062861901,927.656402597438,474.369434131745,794.674705267538,109.93329449866,209.538810988767,65.2830134176813,90.6100692750963,360.003761233326,202.921919547703,154.600482087255,165.080215227916
"YDR306C",1032.66127405839,866.447402426053,636.478876608139,857.302309010164,4.42260380167023,12.4803680526225,4.62180625965885,2.7737776308703,146.867206075287,120.192213885947,98.0852774249764,98.4367209322019
"YDR292C",3427.08690990462,2580.29940722484,1722.08063483121,2372.8903195817,60.6528521371917,109.039005091333,38.1299016421855,51.7771824429122,424.482046827355,280.968811681434,302.921496989812,303.869877660275
"YDL009C",2.40807137363013,1.36020000380856,6.6438296096883,5.56689811045561,0,0,0,0,0,0,1.38148278063347,3.05704102273919
"YDR290W",0,0,0,0,0,0,0,0,0,0,0,0
"YDR282C",758.943827922431,633.853201774789,349.465437469604,552.514637462719,21.4812184652554,48.6077492575823,6.35498360703092,6.00985153355231,161.195713985072,151.41097073944,79.6236439019655,97.2139045231062
"YDR170C",4964.23913673852,3505.23540981466,2802.36732936652,4559.28955246314,173.74514935133,347.479721044068,145.586897179254,200.174285694473,494.333522887553,374.625082241913,427.506125934212,519.085565661114
"YDR174W",1228.11640055137,1214.65860340104,817.191041991661,1429.30108985948,24.0084206376384,36.1273812049598,12.1322414316045,11.5574067952929,44.7765872180754,52.2914177296003,38.8071072014311,55.6381466138532
"YDL218W",83.0784623902396,80.251800224705,37.2054458142545,48.7103584664866,2.52720217238299,4.59803033517671,0.577725782457357,2.7737776308703,5.37319046616905,4.68281352802391,5.02357374775807,5.50267384093054
"YDL062W",1.20403568681507,2.72040000761712,2.65753184387532,0,0,0,0,0,0,0,0.502357374775807,0
"YDL048C",192.645709890411,125.138400350388,126.232762584078,283.911803633236,1.89540162928724,7.22547624099197,0.577725782457357,2.31148135905858,6.26872221053056,7.02422029203586,5.77710980992178,15.8966133182438
"YDR500C",3571.16984709349,2952.99420826838,2096.79262481763,3152.25605504549,116.883100472713,153.048724013739,84.3479642387741,100.780587254954,260.599737609199,210.726608761076,268.761195505057,231.72370952363
"YDR112W",2.00672614469178,4.08060001142568,0,0,0,0,0,0,0,0.780468921337318,0,0
"YDR538W",199.468578782363,121.057800338962,134.205358115704,165.615218786054,0.631800543095747,3.28430738226908,0.577725782457357,0.462296271811716,12.5374444210611,4.68281352802391,5.77710980992178,4.8912656363827
"YDL011C",0,0,0,0,0,0,0,0,0,0,0,0
"YDR355C",0,0,0,0,0,0,0,0,0,0,0,0
"YDR301W",2661.72155831917,1898.83920531675,1286.24541243565,1667.28598408145,9.4770081464362,28.9019049639679,5.19953204211621,8.32133289261089,241.793570977607,156.874253188801,151.209569807518,195.650625455308
"YDR412W",1530.73070317089,1230.98100344675,823.834871601349,1423.73419174902,31.5900271547873,55.8332254985743,23.6867570807516,34.209924114067,147.762737819649,110.826586829899,123.831092882237,155.909092159699
"YDR530C",759.746518380307,757.631402121368,479.684497819495,659.67742608899,22.7448195514469,33.4999352991446,12.1322414316045,8.32133289261089,42.0899919849909,32.7796946961674,39.8118219509827,34.8502676592267
"YDR227W",2026.39206090976,1241.86260347722,814.533510147785,1322.13830123321,7.58160651714896,12.4803680526225,1.73317734737207,4.62296271811716,133.434229909865,111.607055751236,90.6755061470332,114.333334250446
"YDR041W",2162.04674829092,1886.59740528247,1416.46447278555,1905.27087830343,123.201105903671,351.420889902791,71.0602712422549,121.12162321467,746.873474797498,489.354013678498,358.055218871457,356.450983251389
"YDR015C",0,0,0,0,0,0,0,0,0,0,0,0
"YDL008W",497.266738654623,481.51080134823,294.98603467016,428.651154505082,22.7448195514469,65.0292861689277,14.4431445614339,21.7279247751507,159.404650496348,82.7297056617557,75.730374247453,81.3172912048624
"YDR234W",4475.80199312054,3132.54060877111,3397.6544623946,4076.36114138112,111.196895584851,220.705456088482,165.807299565261,186.305397540122,591.946483022957,360.576641657841,538.903873790747,597.957224047785
"YDR511W",237.195030302568,223.072800624604,135.534124037641,264.427660246641,1.89540162928724,11.1666450997149,0,3.23607390268201,10.7463809323381,10.1460959773851,7.53536062163711,10.3939394773132
"YDR519W",1290.72625626575,1115.36400312302,764.040405114154,1152.34790886431,195.226367816586,285.73474225741,60.6612071580224,100.318290983142,634.036475007948,379.307895769937,255.574314417192,269.019610001049
"YDL086C-A",20.8699519047945,16.3224000457027,19.9314888290649,29.2262150798919,1.26360108619149,0,0,0,3.58212697744603,3.90234460668659,1.75825081171533,4.8912656363827
"YDR250C",2.40807137363013,4.08060001142568,2.65753184387532,1.3917245276139,0,0,0,0,0,0,0.251178687387904,1.22281640909568
"YDR465C",2297.70143567209,1991.33280557573,1157.3551180077,1948.41433865946,42.330636387415,116.264481332325,60.0834813755651,74.4296997616863,358.212697744603,266.920371097363,264.239979132075,287.361856137484
"YDL001W",685.89899625565,561.762601572935,350.794203391542,599.833271401592,3.79080325857448,10.509783623261,0,2.31148135905858,34.9257380300988,39.0234460668659,30.2670318302424,46.4670235456357
"YDR454C",1324.84060072551,888.21060248699,946.081336419614,1109.20444850828,117.514901015809,146.480109249201,134.610107312564,108.177327603942,238.211444000161,101.460959773851,241.508307923469,157.131908568794
"YDR013W",482.416965183903,495.112801386316,256.451822933968,407.775286590873,3.15900271547873,6.56861476453815,1.73317734737207,3.69837017449373,33.1346745413758,26.5359433254688,17.8336868045412,45.24420713654
"YDR076W",387.298145925513,329.168400921672,155.465612866706,254.685588553344,2.52720217238299,1.97058442936145,0,0,45.6721189624369,32.7796946961674,20.3454736784202,22.62210356827
"YDL095W",6433.56401988184,4318.63501209218,4079.31138034862,5381.79874828296,217.971187368033,437.469743318241,202.781749642532,258.423615942749,569.558189413919,317.650850984288,461.792016762661,587.563284570472
"YDL007C-A",0,0,0,0,0,1.31372295290763,0,0,0,0,0,0
