"","cluster","TF","overlap","TFtargetYes_clusterNo","clusterYes_TFtargetNo","neither","p","FDR","logFDR"
"2521","4","Rlr1",0,13,236,1181,1,1,0
"2522","4","Rms1",0,1,236,1181,1,1,0
"2523","4","Rna14",22,541,214,1061,1,1,0
"2524","4","Rox1",2,60,234,1177,0.999792464365761,1,0
"2525","4","Rox3",2,49,234,1173,0.998836814141349,1,0
"2526","4","Rpa12",0,12,236,1181,1,1,0
"2527","4","Rpa135",0,8,236,1181,1,1,0
"2528","4","Rpa14",0,6,236,1181,1,1,0
"2529","4","Rpa190",0,8,236,1181,1,1,0
"2530","4","Rpa34",0,6,236,1181,1,1,0
"2531","4","Rpa43",0,2,236,1181,1,1,0
"2532","4","Rpa49",0,2,236,1181,1,1,0
"2533","4","RPB11",23,457,213,1092,0.999999999999019,1,0
"2534","4","Rpb2",26,620,210,1046,1,1,0
"2535","4","Rpb3",48,850,188,992,0.999999999999999,1,0
"2536","4","Rpb4",31,535,205,1083,0.999999999991167,1,0
"2537","4","Rpb7",31,556,205,1051,0.999999999999583,1,0
"2538","4","Rpb9",26,468,210,1091,0.999999999986898,1,0
"2539","4","Rpc17",0,24,236,1181,1,1,0
"2540","4","Rpc19",0,38,236,1181,1,1,0
"2541","4","Rpc25",0,33,236,1181,1,1,0
"2542","4","Rpc31",0,3,236,1181,1,1,0
"2543","4","Rpc34",0,30,236,1180,1,1,0
"2544","4","Rpc37",0,33,236,1179,1,1,0
"2545","4","RPC40",0,13,236,1181,1,1,0
"2546","4","Rpc53",0,15,236,1181,1,1,0
"2547","4","Rpc82",0,4,236,1181,1,1,0
"2548","4","Rpd3",0,14,236,1180,1,1,0
"2549","4","Rph1",0,19,236,1180,1,1,0
"2550","4","Rpn11",0,6,236,1181,1,1,0
"2551","4","Rpn4",2,39,234,1168,0.994518643631718,1,0
"2552","4","Rpo21",7,246,229,1141,0.999999999996375,1,0
"2553","4","Rpo31",0,32,236,1179,1,1,0
"2554","4","Rrd1",0,26,236,1179,1,1,0
"2555","4","Rrn10",0,9,236,1181,1,1,0
"2556","4","Rrn11",0,6,236,1181,1,1,0
"2557","4","Rrn5",0,4,236,1181,1,1,0
"2558","4","Rrn6",0,9,236,1181,1,1,0
"2559","4","Rrn7",0,5,236,1181,1,1,0
"2560","4","Rrn9",0,7,236,1181,1,1,0
"2561","4","Rrp4",0,2,236,1181,1,1,0
"2562","4","Rrp42",0,1,236,1181,1,1,0
"2563","4","Rsc1",4,153,232,1152,0.999999994170257,1,0
"2564","4","Rsc3",0,66,236,1170,1,1,0
"2565","4","Rsc30",0,1,236,1181,1,1,0
"2566","4","RSC4",0,3,236,1181,1,1,0
"2567","4","Rsc58",1,39,235,1174,0.999266695461642,1,0
"2568","4","Rsc6",0,15,236,1177,1,1,0
"2569","4","Rsc8",1,49,235,1171,0.999877698250771,1,0
"2570","4","Rsc9",0,14,236,1178,1,1,0
"2571","4","Rsp5",0,6,236,1181,1,1,0
"2572","4","Rtf1",0,80,236,1179,1,1,0
"2573","4","Rtg1",0,12,236,1179,1,1,0
"2574","4","Rtg2",0,1,236,1181,1,1,0
"2575","4","Rtg3",0,16,236,1179,1,1,0
"2576","4","Rtr1",0,43,236,1178,1,1,0
"2577","4","Rts2",0,7,236,1181,1,1,0
"2578","4","Rtt102",0,10,236,1180,1,1,0
"2579","4","Rtt103",5,176,231,1146,0.999999998635439,1,0
"2580","4","Rtt106",0,3,236,1181,1,1,0
"2581","4","Rtt109",0,1,236,1181,1,1,0
"2582","4","Rvb1",18,337,218,1071,0.999999999844875,1,0
"2583","4","Rvb2",0,3,236,1181,1,1,0
"2584","4","Rxt1",1,25,235,1179,0.990892518062247,1,0
"2585","4","Rxt2",1,50,235,1174,0.999895328748615,1,0
"2586","4","Rxt3",0,29,236,1178,1,1,0
"2587","4","Sap30",0,16,236,1181,1,1,0
"2588","4","Sas2",0,1,236,1181,1,1,0
"2589","4","Sas3",0,4,236,1181,1,1,0
"2590","4","Sas4",0,1,236,1181,1,1,0
"2591","4","Sas5",0,4,236,1181,1,1,0
"2592","4","Scc2",1,11,235,1181,0.886608918378208,1,0
"2593","4","Scc4",0,10,236,1181,1,1,0
"2594","4","Sda1",0,3,236,1181,1,1,0
"2595","4","Sdc1",0,55,236,1179,1,1,0
"2596","4","Sds3",0,7,236,1181,1,1,0
"2597","4","Sen1",11,271,225,1144,0.999999999854739,1,0
"2598","4","Ser2",0,1,236,1181,1,1,0
"2599","4","Set1",0,106,236,1178,1,1,0
"2600","4","Set2",0,14,236,1180,1,1,0
"2601","4","Set3",1,86,235,1178,0.999999790636516,1,0
"2602","4","Set5",0,19,236,1180,1,1,0
"2603","4","Sfh1",0,24,236,1175,1,1,0
"2604","4","Sfl1",1,25,235,1179,0.990892518062247,1,0
"2605","4","Sfp1",1,46,235,1163,0.999802624654466,1,0
"2606","4","Sgf11",4,139,232,1151,0.999999954759684,1,0
"2607","4","Sgf29",4,203,232,1136,0.999999999997466,1,0
"2608","4","Sgf73",6,186,230,1139,0.999999998112359,1,0
"2609","4","Sgv1",2,119,234,1176,0.999999983873883,1,0
"2610","4","Shg1",0,73,236,1177,1,1,0
"2611","4","Sif2",0,58,236,1179,1,1,0
"2612","4","Sin3",0,13,236,1180,1,1,0
"2613","4","Sin4",3,55,233,1176,0.997580652821976,1,0
"2614","4","Sip3",0,2,236,1181,1,1,0
"2615","4","Sip4",0,1,236,1181,1,1,0
"2616","4","Sir2",0,23,236,1180,1,1,0
"2617","4","Sir3",0,51,236,1180,1,1,0
"2618","4","Sir4",0,28,236,1180,1,1,0
"2619","4","Ski6",0,2,236,1181,1,1,0
"2620","4","Skn7",0,15,236,1180,1,1,0
"2621","4","Sko1",0,43,236,1178,1,1,0
"2622","4","Skp1",0,2,236,1179,1,1,0
"2623","4","Sks1",0,1,236,1181,1,1,0
"2624","4","Smc1",1,14,235,1179,0.934270060573512,1,0
"2625","4","Smc3",3,90,233,1166,0.999987696389248,1,0
"2626","4","Smc4",1,11,235,1180,0.886799171870862,1,0
"2627","4","Smd1",0,107,236,1177,1,1,0
"2628","4","Smt3",0,2,236,1181,1,1,0
"2629","4","Snf1",0,1,236,1181,1,1,0
"2630","4","Snf11",1,18,235,1180,0.96794127721846,1,0
"2631","4","Snf2",1,95,235,1173,0.999999957673011,1,0
"2632","4","Snf4",0,6,236,1181,1,1,0
"2633","4","Snf6",2,71,234,1174,0.99996525714724,1,0
"2634","4","Snf7",0,3,236,1181,1,1,0
"2635","4","Snf8",0,3,236,1181,1,1,0
"2636","4","Snt1",0,4,236,1181,1,1,0
"2637","4","Snt2",0,14,236,1180,1,1,0
"2638","4","Sod1",0,3,236,1181,1,1,0
"2639","4","Soh1",2,56,234,1174,0.99961564162042,1,0
"2640","4","Sok2",1,84,235,1173,0.999999721386071,1,0
"2641","4","Spp1",0,117,236,1175,1,1,0
"2642","4","Spt10",0,4,236,1181,1,1,0
"2643","4","Spt15",78,981,158,863,0.999999998621528,1,0
"2644","4","Spt16",19,479,217,1103,0.999999999999999,1,0
"2645","4","Spt2",6,197,230,1167,0.999999999242446,1,0
"2646","4","Spt20",1,28,235,1178,0.994693608200695,1,0
"2647","4","Spt21",0,24,236,1180,1,1,0
"2648","4","Spt23",1,33,235,1177,0.997834541698461,1,0
"2649","4","Spt3",4,70,232,1167,0.998880000031096,1,0
"2650","4","Spt4",15,349,221,1133,0.999999999994716,1,0
"2651","4","Spt5",26,572,210,1080,0.999999999999999,1,0
"2652","4","Spt6",19,463,217,1104,0.999999999999996,1,0
"2653","4","Spt7",18,269,218,1122,0.99999935671902,1,0
"2654","4","Spt8",1,12,235,1180,0.90550743198184,1,0
"2655","4","Srb2",0,6,236,1181,1,1,0
"2656","4","Srb4",2,65,234,1175,0.999908199783395,1,0
"2657","4","Srb5",1,46,235,1175,0.999786565302449,1,0
"2658","4","Srb6",1,40,235,1176,0.999379057988387,1,0
"2659","4","Srb8",1,23,235,1178,0.98701386869608,1,0
"2660","4","Srd1",0,1,236,1181,1,1,0
"2661","4","Srm1",0,4,236,1181,1,1,0
"2662","4","Ssa1",0,3,236,1181,1,1,0
"2663","4","Ssl1",132,1679,104,665,0.99999962060184,1,0
"2664","4","Ssl2",179,2512,57,427,0.999935034603707,1,0
"2665","4","Ssn2",1,15,235,1179,0.945117798828513,1,0
"2666","4","Ssn3",0,7,236,1179,1,1,0
"2667","4","Ssn8",1,29,235,1176,0.995598261971829,1,0
"2668","4","Stb1",2,9,234,1181,0.565977949984134,1,0
"2669","4","Stb2",0,3,236,1180,1,1,0
"2670","4","Stb3",0,50,236,1165,1,1,0
"2671","4","Stb4",0,22,236,1180,1,1,0
"2672","4","Stb5",0,36,236,1173,1,1,0
"2673","4","Stb6",0,4,236,1181,1,1,0
"2674","4","Ste12",0,49,236,1176,1,1,0
"2675","4","Sth1",0,9,236,1179,1,1,0
"2676","4","Stm1",0,1,236,1181,1,1,0
"2677","4","Stp1",1,31,235,1179,0.996879532646649,1,0
"2678","4","Stp2",1,47,235,1179,0.999816348811782,1,0
"2679","4","Stp4",0,17,236,1181,1,1,0
"2680","4","Sua7",208,3825,28,151,0.999999880408945,1,0
"2681","4","Sub1",42,542,194,1056,0.999999930755132,1,0
"2682","4","Sum1",1,75,235,1178,0.999998614280251,1,0
"2683","4","Sut1",0,48,236,1176,1,1,0
"2684","4","Suv3",0,8,236,1181,1,1,0
"2685","4","Swc7",7,136,229,1133,0.999993056820687,1,0
"2686","4","Swd1",1,69,235,1178,0.999996090120062,1,0
"2687","4","Swd2",0,74,236,1171,1,1,0
"2688","4","Swd3",0,20,236,1181,1,1,0
"2689","4","Swi1",3,70,233,1174,0.999733076806425,1,0
"2690","4","Swi3",3,103,233,1168,0.999998253404993,1,0
"2691","4","Swi4",2,66,234,1168,0.999926296247075,1,0
"2692","4","Swi5",0,14,236,1180,1,1,0
"2693","4","Swi6",2,60,234,1175,0.999795610220399,1,0
"2694","4","Swr1",7,117,229,1145,0.999908834162517,1,0
"2695","4","Taf1",2,155,234,1116,0.999999999983709,1,0
"2696","4","Taf10",13,215,223,1098,0.999999517146012,1,0
"2697","4","Taf11",3,118,233,1128,0.999999901697315,1,0
"2698","4","Taf12",10,207,226,1102,0.999999970180444,1,0
"2699","4","Taf13",6,167,230,1110,0.999999985131452,1,0
"2700","4","Taf14",2,140,234,1121,0.999999999788102,1,0
"2701","4","Taf2",52,546,184,991,0.999990733317701,1,0
"2702","4","Taf3",43,503,193,1028,0.999999198527386,1,0
"2703","4","Taf4",16,245,220,1092,0.999999537672715,1,0
"2704","4","Taf5",4,171,232,1109,0.999999999833633,1,0
"2705","4","Taf6",7,175,229,1108,0.99999997512078,1,0
"2706","4","TAF7",5,197,231,1112,0.999999999969029,1,0
"2707","4","Taf8",17,255,219,1083,0.999999614123864,1,0
"2708","4","Taf9",11,223,225,1095,0.999999985921296,1,0
"2709","4","Tap42",0,4,236,1180,1,1,0
"2710","4","Tbf1",3,58,233,1166,0.998533050723528,1,0
"2711","4","Tbs1",0,6,236,1181,1,1,0
"2712","4","Tda9",1,52,235,1176,0.999925328637423,1,0
"2713","4","Tea1",0,11,236,1179,1,1,0
"2714","4","Tec1",0,3,236,1181,1,1,0
"2715","4","Tel2",0,4,236,1181,1,1,0
"2716","4","TFA1",153,2079,83,497,0.999999982752736,1,0
"2717","4","Tfa2",185,3035,51,290,0.999999997725165,1,0
"2718","4","Tfb1",94,1057,142,824,0.999999288139444,1,0
"2719","4","Tfb2",116,1245,120,774,0.999912445340387,1,0
"2720","4","Tfb3",129,1537,107,674,0.999998005308619,1,0
"2721","4","Tfb4",184,2878,52,334,0.999999801433266,1,0
"2722","4","Tfb6",0,1,236,1181,1,1,0
"2723","4","TFC1",1,24,235,1180,0.98906947672441,1,0
"2724","4","Tfc3",1,23,235,1180,0.986926948906271,1,0
"2725","4","Tfc4",0,15,236,1180,1,1,0
"2726","4","TFC6",0,20,236,1180,1,1,0
"2727","4","Tfc7",1,22,235,1180,0.984362327079073,1,0
"2728","4","Tfc8",1,26,235,1180,0.992355553124811,1,0
"2729","4","Tfg1",165,2496,71,398,0.999999999804541,1,0
"2730","4","Tfg2",0,4,236,1181,1,1,0
"2731","4","Thi3",0,6,236,1181,1,1,0
"2732","4","Tho1",0,18,236,1180,1,1,0
"2733","4","Thp2",0,29,236,1181,1,1,0
"2734","4","Tma46",0,9,236,1181,1,1,0
"2735","4","TOA1",97,979,139,874,0.9997399795727,1,0
"2736","4","Tod6",0,4,236,1181,1,1,0
"2737","4","Tom1",0,1,236,1181,1,1,0
"2738","4","TOP1",0,49,236,1181,1,1,0
"2739","4","Top2",0,8,236,1181,1,1,0
"2740","4","Top3",0,2,236,1181,1,1,0
"2741","4","Tor1",0,4,236,1181,1,1,0
"2742","4","Tos4",0,3,236,1181,1,1,0
"2743","4","Tpd3",0,3,236,1181,1,1,0
"2744","4","Tpk1",0,87,236,1176,1,1,0
"2745","4","Tpk2",1,8,235,1180,0.805209671742651,1,0
"2746","4","Tpk3",0,4,236,1181,1,1,0
"2747","4","Tra1",1,10,235,1179,0.864577213736865,1,0
"2748","4","Trm1",0,3,236,1181,1,1,0
"2749","4","Trp5",0,7,236,1181,1,1,0
"2750","4","Tup1",1,73,235,1175,0.999998100401208,1,0
"2751","4","Uaf30",0,10,236,1181,1,1,0
"2752","4","Uba2",0,8,236,1181,1,1,0
"2753","4","Ubc13",0,1,236,1181,1,1,0
"2754","4","Ubp12",1,13,235,1180,0.921112922571263,1,0
"2755","4","Ubp8",4,146,232,1148,0.999999984724601,1,0
"2756","4","Uga3",0,3,236,1181,1,1,0
"2757","4","Ume1",2,108,234,1170,0.999999913936646,1,0
"2758","4","Ume6",3,93,233,1167,0.999992108018261,1,0
"2759","4","Ung1",0,4,236,1181,1,1,0
"2760","4","Upc2",0,7,236,1181,1,1,0
"2761","4","Ura4",0,4,236,1180,1,1,0
"2762","4","Urc2",0,20,236,1179,1,1,0
"2763","4","Ure2",0,2,236,1181,1,1,0
"2764","4","Uth1",0,4,236,1181,1,1,0
"2765","4","Utp10",0,1,236,1181,1,1,0
"2766","4","Utp15",0,6,236,1181,1,1,0
"2767","4","Utp5",0,5,236,1181,1,1,0
"2768","4","Utp8",0,1,236,1181,1,1,0
"2769","4","Utp9",0,8,236,1180,1,1,0
"2770","4","Vid21",3,21,233,1172,0.784923594090985,1,0
"2771","4","Vid22",2,35,234,1175,0.989448541038169,1,0
"2772","4","Vid27",0,53,236,1178,1,1,0
"2773","4","Vps36",0,6,236,1179,1,1,0
"2774","4","Vps71",28,259,208,1096,0.997994432133578,1,0
"2775","4","Vps72",5,58,231,1166,0.983861998330839,1,0
"2776","4","Vps75",0,1,236,1181,1,1,0
"2777","4","War1",0,57,236,1177,1,1,0
"2778","4","Whi5",0,5,236,1181,1,1,0
"2779","4","Wtm1",0,6,236,1181,1,1,0
"2780","4","Wtm2",1,56,235,1175,0.999963273607817,1,0
"2781","4","Xbp1",0,1,236,1181,1,1,0
"2782","4","Yaf9",0,7,236,1181,1,1,0
"2783","4","Yap1",1,52,235,1176,0.999925328637423,1,0
"2784","4","Yap3",0,4,236,1180,1,1,0
"2785","4","Yap5",0,10,236,1180,1,1,0
"2786","4","Yap7",1,57,235,1172,0.999969901826077,1,0
"2787","4","Ycg1",0,1,236,1181,1,1,0
"2788","4","Ycs4",1,16,235,1179,0.954168951502496,1,0
"2789","4","Ydr1",9,167,227,1133,0.999998019620712,1,0
"2790","4","Yen1",0,4,236,1180,1,1,0
"2791","4","Yhp1",0,1,236,1181,1,1,0
"2792","4","Yku70",0,26,236,1177,1,1,0
"2793","4","Yku80",0,8,236,1180,1,1,0
"2794","4","YLL032C",0,7,236,1181,1,1,0
"2795","4","YLR278C",2,80,234,1170,0.999992156036428,1,0
"2796","4","Yng1",0,9,236,1179,1,1,0
"2797","4","Yng2",3,40,233,1167,0.980996643907041,1,0
"2798","4","Yox1",1,25,235,1180,0.990859624880579,1,0
"2799","4","Yrm1",0,40,236,1171,1,1,0
"2800","4","Yrr1",1,29,235,1174,0.995634872153572,1,0
"2801","4","Ysh1",7,338,229,1121,1,1,0
"2802","4","Yta7",22,398,214,1131,0.999999999709834,1,0
"2803","4","Zap1",1,45,235,1176,0.999743696716388,1,0
"2804","4","Zms1",0,2,236,1181,1,1,0
"2805","5","Aap1",0,13,130,1286,1,1,0
"2806","5","Abf1",5,246,125,1200,0.999998623267469,1,0
"2807","5","Ace2",0,25,130,1285,1,1,0
"2808","5","Aco1",0,3,130,1287,1,1,0
"2809","5","Acs2",0,85,130,1275,1,1,0
"2810","5","Ada1",0,42,130,1283,1,1,0
"2811","5","Ada2",1,148,129,1254,0.999999107004099,1,0
"2812","5","Ade12",0,2,130,1287,1,1,0
"2813","5","Adr1",0,6,130,1287,1,1,0
"2814","5","Aft2",0,11,130,1285,1,1,0
"2815","5","Ahc1",0,7,130,1287,1,1,0
"2816","5","Aor1",0,33,130,1279,1,1,0
"2817","5","Apc5",0,18,130,1285,1,1,0
"2818","5","Arg81",0,2,130,1286,1,1,0
"2819","5","Arg82",0,23,130,1285,1,1,0
"2820","5","Aro3",0,1,130,1287,1,1,0
"2821","5","Aro4",0,3,130,1287,1,1,0
"2822","5","Aro80",0,2,130,1287,1,1,0
"2823","5","Aro9",0,5,130,1287,1,1,0
"2824","5","Arp4",0,1,130,1287,1,1,0
"2825","5","Arp5",0,2,130,1287,1,1,0
"2826","5","Arp6",0,10,130,1287,1,1,0
"2827","5","Arp7",2,76,128,1272,0.994427716064507,1,0
"2828","5","Arp8",0,5,130,1287,1,1,0
"2829","5","Arr1",0,1,130,1286,1,1,0
"2830","5","Arx1",0,7,130,1287,1,1,0
"2831","5","Asf1",0,2,130,1287,1,1,0
"2832","5","Asf2",0,25,130,1286,1,1,0
"2833","5","Asg1",0,106,130,1278,1,1,0
"2834","5","Ash1",0,35,130,1283,1,1,0
"2835","5","Ask10",0,7,130,1287,1,1,0
"2836","5","Azf1",0,17,130,1286,1,1,0
"2837","5","Bas1",0,41,130,1280,1,1,0
"2838","5","Bcy1",0,60,130,1287,1,1,0
"2839","5","Bdf1",20,614,110,1028,0.999999976527607,1,0
"2840","5","Bdf2",3,268,127,1177,0.999999996804224,1,0
"2841","5","Bdp1",0,16,130,1286,1,1,0
"2842","5","Bem4",0,5,130,1287,1,1,0
"2843","5","Bim1",0,2,130,1287,1,1,0
"2844","5","Bmh1",0,3,130,1287,1,1,0
"2845","5","Bre1",0,46,130,1287,1,1,0
"2846","5","Bre2",0,20,130,1287,1,1,0
"2847","5","Brf1",0,9,130,1287,1,1,0
"2848","5","Brn1",0,20,130,1284,1,1,0
"2849","5","Bud22",0,1,130,1287,1,1,0
"2850","5","Bud6",0,5,130,1287,1,1,0
"2851","5","Bur2",0,251,130,1248,1,1,0
"2852","5","Bur6",3,406,127,1153,0.999999999999955,1,0
"2853","5","Bye1",6,183,124,1237,0.999376957373778,1,0
"2854","5","Cac2",0,2,130,1287,1,1,0
"2855","5","Cad1",0,32,130,1284,1,1,0
"2856","5","Caf130",0,7,130,1287,1,1,0
"2857","5","Caf16",0,1,130,1287,1,1,0
"2858","5","Caf4",0,7,130,1287,1,1,0
"2859","5","Caf40",0,6,130,1287,1,1,0
"2860","5","Cam1",0,3,130,1287,1,1,0
"2861","5","Car1",0,1,130,1287,1,1,0
"2862","5","Car2",0,3,130,1287,1,1,0
"2863","5","Cbc2",1,172,129,1261,0.999999882764579,1,0
"2864","5","Cbf1",0,95,130,1266,1,1,0
"2865","5","Cca1",0,62,130,1285,1,1,0
"2866","5","Ccl1",13,662,117,1052,0.999999999999816,1,0
"2867","5","Cdc26",0,8,130,1287,1,1,0
"2868","5","Cdc28",0,1,130,1287,1,1,0
"2869","5","Cdc36",0,4,130,1287,1,1,0
"2870","5","Cdc39",0,5,130,1287,1,1,0
"2871","5","Cdc46",0,59,130,1279,1,1,0
"2872","5","Cdc47",0,5,130,1287,1,1,0
"2873","5","Cdc53",0,4,130,1287,1,1,0
"2874","5","Cet1",62,2104,68,577,0.999999999999981,1,0
"2875","5","Cft1",3,160,127,1267,0.999954384566421,1,0
"2876","5","Cha4",0,20,130,1286,1,1,0
"2877","5","Chd1",0,20,130,1287,1,1,0
"2878","5","Chz1",0,2,130,1287,1,1,0
"2879","5","Cin5",1,111,129,1276,0.999970738030605,1,0
"2880","5","Cka1",0,50,130,1282,1,1,0
"2881","5","Cka2",0,35,130,1286,1,1,0
"2882","5","Ckb1",0,2,130,1287,1,1,0
"2883","5","Ckb2",0,21,130,1286,1,1,0
"2884","5","Cks1",0,7,130,1287,1,1,0
"2885","5","Cln1",0,6,130,1286,1,1,0
"2886","5","Cmr3",0,37,130,1283,1,1,0
"2887","5","Cpr1",0,2,130,1287,1,1,0
"2888","5","Crz1",0,18,130,1285,1,1,0
"2889","5","Cse2",0,40,130,1282,1,1,0
"2890","5","Cse4",0,6,130,1286,1,1,0
"2891","5","Csl4",0,2,130,1287,1,1,0
"2892","5","Csn12",1,62,129,1287,0.997334340245732,1,0
"2893","5","Csr2",0,2,130,1287,1,1,0
